TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2012-16,NTA2010,8512,9,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"1,926",48.6
2012-16,NTA2010,8514,9,Grasmere-Arrochar-Ft. Wadsworth,911,42.3
2012-16,NTA2010,8522,9,West New Brighton-New Brighton-St. George,"3,617",50.8
2012-16,NTA2010,8524,9,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"1,302",48.4
2012-16,NTA2010,8525,9,Oakwood-Oakwood Beach,"1,200",49.9
2012-16,NTA2010,8528,9,Port Richmond,"1,425",59.9
2012-16,NTA2010,8532,9,Rossville-Woodrow,396,40.4
2012-16,NTA2010,8535,9,New Brighton-Silver Lake,"1,072",48.2
2012-16,NTA2010,8536,9,Old Town-Dongan Hills-South Beach,"1,634",56.9
2012-16,NTA2010,8537,9,Stapleton-Rosebank,"2,760",56.8
2012-16,NTA2010,8545,9,New Dorp-Midland Beach,"1,367",65.1
2012-16,NTA2010,8548,9,Arden Heights,440,37.2
2012-16,NTA2010,8554,9,Great Kills,"1,083",39.4
2012-16,CD,101,6,Financial District (CD1),"21,085",37.9
2012-16,CD,102,6,Greenwich Village and Soho (CD2),"21,085",37.9
2012-16,CD,103,6,Lower East Side and Chinatown (CD3),"30,448",47.6
2012-16,CD,104,6,Clinton and Chelsea (CD4),"26,982",41.4
2012-16,CD,105,6,Midtown (CD5),"26,982",41.4
2012-16,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"22,511",41.6
2012-16,CD,107,6,Upper West Side (CD7),"25,852",40.0
2012-16,CD,108,6,Upper East Side (CD8),"31,503",41.4
2012-16,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"20,200",50.6
2012-16,CD,110,6,Central Harlem (CD10),"22,680",47.8
2012-16,CD,111,6,East Harlem (CD11),"21,216",47.6
2012-16,CD,112,6,Washington Heights and Inwood (CD12),"35,582",52.7
2012-16,CD,201,6,Mott Haven and Melrose (CD1),"27,094",57.9
2012-16,CD,202,6,Hunts Point and Longwood (CD2),"27,094",57.9
2012-16,CD,203,6,Morrisania and Crotona (CD3),"31,385",60.3
2012-16,CD,204,6,Highbridge and Concourse (CD4),"27,430",60.9
2012-16,CD,205,6,Fordham and University Heights (CD5),"28,385",65.1
2012-16,CD,206,6,Belmont and East Tremont (CD6),"31,385",60.3
2012-16,CD,207,6,Kingsbridge Heights and Bedford (CD7),"25,830",61.2
2012-16,CD,208,6,Riverdale and Fieldston (CD8),"14,774",51.8
2012-16,CD,209,6,Parkchester and Soundview (CD9),"28,036",55.4
2012-16,CD,210,6,Throgs Neck and Co-op City (CD10),"11,746",45.0
2012-16,CD,211,6,Morris Park and Bronxdale (CD11),"17,183",54.6
2012-16,CD,212,6,Williamsbridge and Baychester (CD12),"17,187",57.0
2012-16,CD,301,6,Greenpoint and Williamsburg (CD1),"25,534",48.2
2012-16,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"15,342",39.0
2012-16,CD,303,6,Bedford Stuyvesant (CD3),"21,418",53.0
2012-16,CD,304,6,Bushwick (CD4),"21,842",55.5
2012-16,CD,305,6,East New York and Starrett City (CD5),"21,220",51.9
2012-16,CD,306,6,Park Slope and Carroll Gardens (CD6),"11,663",36.7
2012-16,CD,307,6,Sunset Park (CD7),"19,351",57.2
2012-16,CD,308,6,Crown Heights and Prospect Heights (CD8),"21,774",50.3
2012-16,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"19,181",54.8
2012-16,CD,310,6,Bay Ridge and Dyker Heights (CD10),"14,300",48.6
2012-16,CD,311,6,Bensonhurst (CD11),"21,392",52.1
2012-16,CD,312,6,Borough Park (CD12),"19,876",63.7
2012-16,CD,313,6,Coney Island (CD13),"17,368",55.5
2012-16,CD,314,6,Flatbush and Midwood (CD14),"25,056",56.5
2012-16,CD,315,6,Sheepshead Bay (CD15),"15,910",53.2
2012-16,CD,316,6,Brownsville (CD16),"20,888",57.2
2012-16,CD,317,6,East Flatbush (CD17),"17,787",54.2
2012-16,CD,318,6,Flatlands and Canarsie (CD18),"14,525",50.5
2012-16,CD,401,6,Long Island City and Astoria (CD1),"28,291",46.9
2012-16,CD,402,6,Woodside and Sunnyside (CD2),"19,324",51.2
2012-16,CD,403,6,Jackson Heights (CD3),"21,655",59.4
2012-16,CD,404,6,Elmhurst and Corona (CD4),"20,412",61.6
2012-16,CD,405,6,Ridgewood and Maspeth (CD5),"16,565",46.2
2012-16,CD,406,6,Rego Park and Forest Hills (CD6),"14,057",49.5
2012-16,CD,407,6,Flushing and Whitestone (CD7),"25,879",56.8
2012-16,CD,408,6,Hillcrest and Fresh Meadows (CD8),"15,998",54.0
2012-16,CD,409,6,Kew Gardens and Woodhaven (CD9),"13,234",54.7
2012-16,CD,410,6,South Ozone Park and Howard Beach (CD10),"7,730",55.8
2012-16,CD,411,6,Bayside and Little Neck (CD11),"6,058",46.2
2012-16,CD,412,6,Jamaica and Hollis (CD12),"20,620",56.1
2012-16,CD,413,6,Queens Village (CD13),"8,575",49.7
2012-16,CD,414,6,Rockaway and Broad Channel (CD14),"13,511",52.7
2012-16,CD,501,6,St. George and Stapleton (CD1),"13,653",50.8
2012-16,CD,502,6,South Beach and Willowbrook (CD2),"7,045",51.6
2012-16,CD,503,6,Tottenville and Great Kills (CD3),"4,573",41.7
2012-16,Subboro,1,5,Mott Haven/Hunts Point,"27,094",57.9
2012-16,Subboro,2,5,Morrisania/East Tremont,"31,658",60.3
2012-16,Subboro,3,5,Highbridge/South Concourse,"27,430",60.9
2012-16,Subboro,4,5,University Heights/Fordham,"28,385",65.1
2012-16,Subboro,5,5,Kingsbridge Heights/Mosholu,"25,830",61.2
2012-16,Subboro,6,5,Riverdale/Kingsbridge,"14,774",51.8
2012-16,Subboro,7,5,Soundview/Parkchester,"28,036",55.3
2012-16,Subboro,8,5,Throgs Neck/Co-op City,"11,758",45.1
2012-16,Subboro,9,5,Pelham Parkway,"17,183",54.6
2012-16,Subboro,10,5,Williamsbridge/Baychester,"17,199",57.0
2012-16,Subboro,11,5,Williamsburg/Greenpoint,"25,534",48.2
2012-16,Subboro,12,5,Brooklyn Heights/Fort Greene,"15,399",39.0
2012-16,Subboro,13,5,Bedford Stuyvesant,"21,418",53.0
2012-16,Subboro,14,5,Bushwick,"21,842",55.5
2012-16,Subboro,15,5,East New York/Starret City,"21,220",51.9
2012-16,Subboro,16,5,Park Slope/Carroll Gardens,"11,663",36.7
2012-16,Subboro,17,5,Sunset Park,"19,351",57.2
2012-16,Subboro,18,5,N. Crown Heights/Prospect Heights,"21,774",50.3
2012-16,Subboro,19,5,South Crown Heights,"19,181",54.8
2012-16,Subboro,20,5,Bay Ridge,"14,300",48.6
2012-16,Subboro,21,5,Bensonhurst,"21,392",52.1
2012-16,Subboro,22,5,Borough Park,"19,876",63.7
2012-16,Subboro,23,5,Coney Island,"17,368",55.5
2012-16,Subboro,24,5,Flatbush,"25,056",56.5
2012-16,Subboro,25,5,Sheepshead Bay/Gravesend,"15,910",53.2
2012-16,Subboro,26,5,Brownsville/Ocean Hill,"20,888",57.2
2012-16,Subboro,27,5,East Flatbush,"17,787",54.2
2012-16,Subboro,28,5,Flatlands/Canarsie,"14,525",50.5
2012-16,Subboro,29,5,Greenwich Village/Financial District,"21,085",37.9
2012-16,Subboro,30,5,Lower East Side/Chinatown,"30,448",47.6
2012-16,Subboro,31,5,Chelsea/Clinton/Midtown,"26,982",41.4
2012-16,Subboro,32,5,Stuyvesant Town/Turtle Bay,"22,511",41.6
2012-16,Subboro,33,5,Upper West Side,"25,852",40.0
2012-16,Subboro,34,5,Upper East Side,"31,503",41.4
2012-16,Subboro,35,5,Morningside Heights/Hamilton Heights,"20,200",50.6
2012-16,Subboro,36,5,Central Harlem,"22,680",47.8
2012-16,Subboro,37,5,East Harlem,"21,216",47.6
2012-16,Subboro,38,5,Washington Heights/Inwood,"35,582",52.7
2012-16,Subboro,39,5,Astoria,"28,291",46.9
2012-16,Subboro,40,5,Sunnyside/Woodside,"19,324",51.2
2012-16,Subboro,41,5,Jackson Heights,"21,655",59.4
2012-16,Subboro,42,5,Elmhurst/Corona,"20,412",61.6
2012-16,Subboro,43,5,Middle Village/Ridgewood,"16,565",46.2
2012-16,Subboro,44,5,Forest Hills/Rego Park,"14,057",49.5
2012-16,Subboro,45,5,Flushing/Whitestone,"25,879",56.8
2012-16,Subboro,46,5,Hillcrest/Fresh Meadows,"16,003",54.0
2012-16,Subboro,47,5,Kew Gardens/Woodhaven,"13,237",54.7
2012-16,Subboro,48,5,Howard Beach/South Ozone Park,"7,730",55.8
2012-16,Subboro,49,5,Bayside/Little Neck,"6,058",46.2
2012-16,Subboro,50,5,Jamaica,"20,620",56.1
2012-16,Subboro,51,5,Bellerose/Rosedale,"8,575",49.7
2012-16,Subboro,52,5,Rockaways,"13,511",52.7
2012-16,Subboro,53,5,North Shore,"13,653",50.8
2012-16,Subboro,54,5,Mid Island,"7,045",51.7
2012-16,Subboro,55,5,South Shore,"4,573",41.6
2012-16,UHF42,101,4,Kingsbridge - Riverdale,"11,645",49.9
2012-16,UHF42,102,4,Northeast Bronx,"20,681",51.4
2012-16,UHF42,103,4,Fordham - Bronx Pk,"49,342",61.0
2012-16,UHF42,104,4,Pelham - Throgs Neck,"40,843",53.0
2012-16,UHF42,105,4,Crotona - Tremont,"43,316",64.8
2012-16,UHF42,106,4,High Bridge - Morrisania,"40,180",58.1
2012-16,UHF42,107,4,Hunts Point - Mott Haven,"25,277",58.8
2012-16,UHF42,201,4,Greenpoint,"21,480",47.0
2012-16,UHF42,202,4,Downtown - Heights - Slope,"26,872",38.5
2012-16,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"55,237",52.7
2012-16,UHF42,204,4,East New York,"25,056",53.2
2012-16,UHF42,205,4,Sunset Park,"17,388",60.3
2012-16,UHF42,206,4,Borough Park,"43,387",59.4
2012-16,UHF42,207,4,East Flatbush - Flatbush,"43,401",53.7
2012-16,UHF42,208,4,Canarsie - Flatlands,"17,367",51.2
2012-16,UHF42,209,4,Bensonhurst - Bay Ridge,"22,501",48.3
2012-16,UHF42,210,4,Coney Island - Sheepshead Bay,"36,191",54.5
2012-16,UHF42,211,4,Williamsburg - Bushwick,"35,604",54.4
2012-16,UHF42,301,4,Washington Heights,"44,413",52.6
2012-16,UHF42,302,4,Central Harlem - Morningside Heights,"28,950",47.5
2012-16,UHF42,303,4,East Harlem,"19,710",48.1
2012-16,UHF42,304,4,Upper West Side,"29,515",41.1
2012-16,UHF42,305,4,Upper East Side,"31,824",41.4
2012-16,UHF42,306,4,Chelsea - Clinton,"26,944",41.4
2012-16,UHF42,307,4,Gramercy Park - Murray Hill,"19,536",41.5
2012-16,UHF42,308,4,Greenwich Village - SoHo,"12,437",39.2
2012-16,UHF42,309,4,Union Square - Lower East Side,"34,945",46.1
2012-16,UHF42,310,4,Lower Manhattan,"7,848",36.9
2012-16,UHF42,401,4,Long Island City - Astoria,"34,054",46.2
2012-16,UHF42,402,4,West Queens,"58,954",58.8
2012-16,UHF42,403,4,Flushing - Clearview,"26,572",56.3
2012-16,UHF42,404,4,Bayside - Little Neck,"4,770",46.5
2012-16,UHF42,405,4,Ridgewood - Forest Hills,"27,296",47.2
2012-16,UHF42,406,4,Fresh Meadows,"9,550",56.3
2012-16,UHF42,407,4,Southwest Queens,"20,967",55.1
2012-16,UHF42,408,4,Jamaica,"27,074",54.6
2012-16,UHF42,409,4,Southeast Queens,"11,524",49.4
2012-16,UHF42,410,4,Rockaways,"13,511",52.7
2012-16,UHF42,501,4,Port Richmond,"4,936",54.2
2012-16,UHF42,502,4,Stapleton - St. George,"9,969",49.8
2012-16,UHF42,503,4,Willowbrook,"3,866",46.6
2012-16,UHF42,504,4,South Beach - Tottenville,"6,500",46.1
2012-16,Borough,1,1,Bronx,"229,347",57.7
2012-16,Borough,2,1,Brooklyn,"344,484",52.0
2012-16,Borough,3,1,Manhattan,"258,059",44.6
2012-16,Borough,4,1,Queens,"231,917",53.0
2012-16,Borough,5,1,Staten Island,"25,271",49.1
2012-16,Citywide,1,0,New York City,"1,089,078",51.2
2011-15,NTA2010,501,9,Claremont-Bathgate,"5,827",58.0
2011-15,NTA2010,503,9,Eastchester-Edenwald-Baychester,"3,827",54.5
2011-15,NTA2010,505,9,Bedford Park-Fordham North,"11,074",60.9
2011-15,NTA2010,506,9,Belmont,"5,573",67.0
2011-15,NTA2010,507,9,Bronxdale,"6,523",54.7
2011-15,NTA2010,508,9,West Farms-Bronx River,"6,021",58.7
2011-15,NTA2010,509,9,Soundview-Castle Hill-Clason Point-Harding Park,"6,697",48.9
2011-15,NTA2010,510,9,Pelham Bay-Country Club-City Island,"3,328",48.0
2011-15,NTA2010,513,9,Co-op City,"4,948",42.9
2011-15,NTA2010,514,9,East Concourse-Concourse Village,"11,860",61.1
2011-15,NTA2010,517,9,East Tremont,"8,707",64.1
2011-15,NTA2010,522,9,North Riverdale-Fieldston-Riverdale,"2,424",45.5
2011-15,NTA2010,526,9,Highbridge,"7,781",62.8
2011-15,NTA2010,527,9,Hunts Point,"5,000",60.7
2011-15,NTA2010,528,9,Van Cortlandt Village,"8,260",56.7
2011-15,NTA2010,529,9,Spuyten Duyvil-Kingsbridge,"3,621",43.8
2011-15,NTA2010,530,9,Kingsbridge Heights,"6,148",66.0
2011-15,NTA2010,531,9,Allerton-Pelham Gardens,"2,108",51.1
2011-15,NTA2010,533,9,Longwood,"4,888",60.9
2011-15,NTA2010,534,9,Melrose South-Mott Haven North,"7,443",57.6
2011-15,NTA2010,535,9,Morrisania-Melrose,"6,892",56.3
2011-15,NTA2010,536,9,University Heights-Morris Heights,"11,101",61.9
2011-15,NTA2010,537,9,Van Nest-Morris Park-Westchester Square,"4,010",58.7
2011-15,NTA2010,539,9,Mott Haven-Port Morris,"9,796",56.5
2011-15,NTA2010,540,9,Fordham South,"5,534",65.1
2011-15,NTA2010,541,9,Mount Hope,"11,135",67.4
2011-15,NTA2010,543,9,Norwood,"8,314",60.0
2011-15,NTA2010,544,9,Williamsbridge-Olinville,"9,161",60.7
2011-15,NTA2010,546,9,Parkchester,"5,068",51.8
2011-15,NTA2010,549,9,Pelham Parkway,"4,504",51.8
2011-15,NTA2010,552,9,Schuylerville-Throgs Neck-Edgewater Park,"4,002",50.0
2011-15,NTA2010,555,9,Soundview-Bruckner,"5,561",57.9
2011-15,NTA2010,559,9,Westchester-Unionport,"4,042",60.1
2011-15,NTA2010,562,9,Woodlawn-Wakefield,"4,347",55.1
2011-15,NTA2010,563,9,West Concourse,"7,962",63.4
2011-15,NTA2010,575,9,Crotona Park East,"3,976",59.2
2011-15,NTA2010,4709,9,Brooklyn Heights-Cobble Hill,"2,140",34.6
2011-15,NTA2010,4717,9,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"6,250",51.7
2011-15,NTA2010,4719,9,Brighton Beach,"5,951",60.9
2011-15,NTA2010,4721,9,Seagate-Coney Island,"4,968",54.2
2011-15,NTA2010,4723,9,West Brighton,"2,705",57.7
2011-15,NTA2010,4725,9,Homecrest,"5,374",55.4
2011-15,NTA2010,4726,9,Gravesend,"4,109",53.9
2011-15,NTA2010,4727,9,Bath Beach,"3,331",48.3
2011-15,NTA2010,4728,9,Bensonhurst West,"10,276",52.7
2011-15,NTA2010,4729,9,Bensonhurst East,"7,348",51.5
2011-15,NTA2010,4730,9,Dyker Heights,"4,184",52.1
2011-15,NTA2010,4731,9,Bay Ridge,"10,359",46.4
2011-15,NTA2010,4732,9,Sunset Park West,"7,529",57.2
2011-15,NTA2010,4733,9,Carroll Gardens-Columbia Street-Red Hook,"4,736",36.9
2011-15,NTA2010,4734,9,Sunset Park East,"9,978",62.4
2011-15,NTA2010,4735,9,Stuyvesant Heights,"10,144",53.1
2011-15,NTA2010,4737,9,Park Slope-Gowanus,"7,179",37.4
2011-15,NTA2010,4738,9,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"4,782",37.4
2011-15,NTA2010,4740,9,Windsor Terrace,"2,031",37.9
2011-15,NTA2010,4741,9,Kensington-Ocean Parkway,"5,018",58.6
2011-15,NTA2010,4742,9,Flatbush,"17,610",55.9
2011-15,NTA2010,4743,9,Midwood,"7,660",59.8
2011-15,NTA2010,4744,9,Madison,"4,460",55.3
2011-15,NTA2010,4745,9,Georgetown-Marine Park-Bergen Beach-Mill Basin,"2,525",53.1
2011-15,NTA2010,4746,9,Ocean Parkway South,"2,272",58.6
2011-15,NTA2010,4750,9,Canarsie,"7,705",52.5
2011-15,NTA2010,4758,9,Flatlands,"4,651",49.3
2011-15,NTA2010,4760,9,Prospect Lefferts Gardens-Wingate,"12,432",56.4
2011-15,NTA2010,4761,9,Crown Heights North,"18,929",52.1
2011-15,NTA2010,4763,9,Crown Heights South,"7,272",56.3
2011-15,NTA2010,4764,9,Prospect Heights,"2,527",41.4
2011-15,NTA2010,4768,9,Fort Greene,"3,949",42.2
2011-15,NTA2010,4769,9,Clinton Hill,"4,797",45.7
2011-15,NTA2010,4772,9,Williamsburg,"4,552",63.4
2011-15,NTA2010,4773,9,North Side-South Side,"8,553",45.5
2011-15,NTA2010,4775,9,Bedford,"11,250",54.3
2011-15,NTA2010,4776,9,Greenpoint,"5,194",41.7
2011-15,NTA2010,4777,9,Bushwick North,"9,281",54.5
2011-15,NTA2010,4778,9,Bushwick South,"12,482",56.5
2011-15,NTA2010,4779,9,Ocean Hill,"5,940",60.9
2011-15,NTA2010,4781,9,Brownsville,"10,428",56.1
2011-15,NTA2010,4782,9,East New York,"12,580",50.8
2011-15,NTA2010,4783,9,Cypress Hills-City Line,"5,315",55.3
2011-15,NTA2010,4785,9,East New York (Pennsylvania Ave),"4,273",54.6
2011-15,NTA2010,4788,9,Borough Park,"12,623",66.4
2011-15,NTA2010,4790,9,East Williamsburg,"6,087",46.3
2011-15,NTA2010,4791,9,East Flatbush-Farragut,"5,176",51.4
2011-15,NTA2010,4793,9,Starrett City,"3,091",50.2
2011-15,NTA2010,4795,9,Erasmus,"4,155",54.1
2011-15,NTA2010,4796,9,Rugby-Remsen Village,"8,306",57.5
2011-15,NTA2010,6101,9,Marble Hill-Inwood,"8,542",50.1
2011-15,NTA2010,6103,9,Central Harlem North-Polo Grounds,"15,298",49.8
2011-15,NTA2010,6104,9,Hamilton Heights,"8,447",50.8
2011-15,NTA2010,6106,9,Manhattanville,"4,672",59.6
2011-15,NTA2010,6109,9,Morningside Heights,"7,028",44.2
2011-15,NTA2010,6111,9,Central Harlem South,"7,037",45.1
2011-15,NTA2010,6112,9,Upper West Side,"19,141",41.5
2011-15,NTA2010,6113,9,Hudson Yards-Chelsea-Flatiron-Union Square,"11,876",39.0
2011-15,NTA2010,6114,9,Lincoln Square,"7,418",37.5
2011-15,NTA2010,6115,9,Clinton,"10,215",46.9
2011-15,NTA2010,6117,9,Midtown-Midtown South,"5,049",40.8
2011-15,NTA2010,6119,9,Turtle Bay-East Midtown,"7,064",42.7
2011-15,NTA2010,6120,9,Murray Hill-Kips Bay,"7,177",39.9
2011-15,NTA2010,6121,9,Gramercy,"3,924",40.3
2011-15,NTA2010,6122,9,East Village,"8,766",44.5
2011-15,NTA2010,6123,9,West Village,"9,513",38.2
2011-15,NTA2010,6124,9,SoHo-TriBeCa-Civic Center-Little Italy,"5,236",38.0
2011-15,NTA2010,6125,9,Battery Park City-Lower Manhattan,"6,482",38.3
2011-15,NTA2010,6127,9,Chinatown,"8,932",52.4
2011-15,NTA2010,6128,9,Lower East Side,"12,898",48.1
2011-15,NTA2010,6131,9,Lenox Hill-Roosevelt Island,"13,094",40.9
2011-15,NTA2010,6132,9,Yorkville,"14,102",43.4
2011-15,NTA2010,6133,9,East Harlem South,"10,656",49.2
2011-15,NTA2010,6134,9,East Harlem North,"10,560",48.0
2011-15,NTA2010,6135,9,Washington Heights North,"12,049",52.9
2011-15,NTA2010,6136,9,Washington Heights South,"14,984",54.7
2011-15,NTA2010,6140,9,Upper East Side-Carnegie Hill,"4,097",34.6
2011-15,NTA2010,6150,9,Stuyvesant Town-Cooper Village,"4,203",40.9
2011-15,NTA2010,8101,9,South Jamaica,"3,946",59.4
2011-15,NTA2010,8102,9,Springfield Gardens North,"2,952",44.0
2011-15,NTA2010,8103,9,Springfield Gardens South-Brookville,"1,011",48.7
2011-15,NTA2010,8105,9,Rosedale,"1,361",47.3
2011-15,NTA2010,8106,9,Jamaica Estates-Holliswood,"2,473",55.8
2011-15,NTA2010,8107,9,Hollis,"1,557",61.0
2011-15,NTA2010,8108,9,St. Albans,"2,441",53.0
2011-15,NTA2010,8110,9,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"2,076",47.3
2011-15,NTA2010,8112,9,Hammels-Arverne-Edgemere,"4,057",47.5
2011-15,NTA2010,8115,9,Far Rockaway-Bayswater,"6,923",56.4
2011-15,NTA2010,8117,9,Forest Hills,"9,885",46.3
2011-15,NTA2010,8118,9,Rego Park,"3,953",53.8
2011-15,NTA2010,8119,9,Glendale,"2,608",43.2
2011-15,NTA2010,8120,9,Ridgewood,"8,992",47.9
2011-15,NTA2010,8121,9,Middle Village,"2,721",44.4
2011-15,NTA2010,8122,9,Flushing,"11,130",60.5
2011-15,NTA2010,8123,9,College Point,"2,553",56.7
2011-15,NTA2010,8125,9,Corona,"8,095",62.0
2011-15,NTA2010,8126,9,North Corona,"5,921",60.4
2011-15,NTA2010,8127,9,East Elmhurst,"2,094",57.6
2011-15,NTA2010,8128,9,Jackson Heights,"14,225",58.5
2011-15,NTA2010,8129,9,Elmhurst,"12,240",59.0
2011-15,NTA2010,8130,9,Maspeth,"2,896",56.4
2011-15,NTA2010,8131,9,Hunters Point-Sunnyside-West Maspeth,"10,579",47.5
2011-15,NTA2010,8133,9,Cambria Heights,412,46.4
2011-15,NTA2010,8134,9,Queens Village,"3,040",61.6
2011-15,NTA2010,8135,9,Briarwood-Jamaica Hills,"4,288",49.4
2011-15,NTA2010,8137,9,Kew Gardens Hills,"3,174",51.1
2011-15,NTA2010,8138,9,Pomonok-Flushing Heights-Hillcrest,"3,502",52.8
2011-15,NTA2010,8141,9,Fresh Meadows-Utopia,"2,252",58.8
2011-15,NTA2010,8142,9,Oakland Gardens,"1,735",53.9
2011-15,NTA2010,8143,9,Bellerose,"1,006",40.9
2011-15,NTA2010,8144,9,Glen Oaks-Floral Park-New Hyde Park,811,43.0
2011-15,NTA2010,8145,9,Douglas Manor-Douglaston-Little Neck,"1,093",48.1
2011-15,NTA2010,8146,9,Bayside-Bayside Hills,"2,443",45.0
2011-15,NTA2010,8147,9,Ft. Totten-Bay Terrace-Clearview,"1,095",37.7
2011-15,NTA2010,8148,9,Auburndale,"1,152",49.3
2011-15,NTA2010,8149,9,Whitestone,"1,618",53.5
2011-15,NTA2010,8150,9,Elmhurst-Maspeth,"2,872",58.9
2011-15,NTA2010,8151,9,Murray Hill,"5,435",56.3
2011-15,NTA2010,8152,9,East Flushing,"2,563",57.4
2011-15,NTA2010,8153,9,Woodhaven,"4,707",55.3
2011-15,NTA2010,8154,9,Richmond Hill,"5,209",54.6
2011-15,NTA2010,8155,9,South Ozone Park,"5,110",61.9
2011-15,NTA2010,8156,9,Ozone Park,"1,491",50.1
2011-15,NTA2010,8157,9,Lindenwood-Howard Beach,"1,461",47.6
2011-15,NTA2010,8160,9,Kew Gardens,"3,241",52.2
2011-15,NTA2010,8161,9,Jamaica,"7,587",63.8
2011-15,NTA2010,8162,9,Queensboro Hill,"1,562",57.7
2011-15,NTA2010,8163,9,Woodside,"6,169",57.9
2011-15,NTA2010,8166,9,Laurelton,973,54.9
2011-15,NTA2010,8168,9,Queensbridge-Ravenswood-Long Island City,"3,376",47.8
2011-15,NTA2010,8170,9,Astoria,"13,838",47.4
2011-15,NTA2010,8171,9,Old Astoria,"5,084",51.9
2011-15,NTA2010,8172,9,Steinway,"6,677",47.2
2011-15,NTA2010,8176,9,Baisley Park,"2,388",59.8
2011-15,NTA2010,8501,9,Annadale-Huguenot-Prince's Bay-Eltingville,581,28.9
2011-15,NTA2010,8505,9,New Springville-Bloomfield-Travis,"1,789",46.2
2011-15,NTA2010,8507,9,Westerleigh,973,42.5
2011-15,NTA2010,8508,9,Grymes Hill-Clifton-Fox Hills,"1,928",46.8
2011-15,NTA2010,8511,9,Charleston-Richmond Valley-Tottenville,874,51.7
2011-15,NTA2010,8512,9,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"2,142",51.3
2011-15,NTA2010,8514,9,Grasmere-Arrochar-Ft. Wadsworth,870,39.1
2011-15,NTA2010,8522,9,West New Brighton-New Brighton-St. George,"3,627",52.2
2011-15,NTA2010,8524,9,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"1,253",49.6
2011-15,NTA2010,8525,9,Oakwood-Oakwood Beach,"1,084",48.2
2011-15,NTA2010,8528,9,Port Richmond,"1,358",59.5
2011-15,NTA2010,8532,9,Rossville-Woodrow,501,37.3
2011-15,NTA2010,8535,9,New Brighton-Silver Lake,"1,145",49.4
2011-15,NTA2010,8536,9,Old Town-Dongan Hills-South Beach,"1,768",59.4
2011-15,NTA2010,8537,9,Stapleton-Rosebank,"2,426",53.2
2011-15,NTA2010,8545,9,New Dorp-Midland Beach,"1,238",57.8
2011-15,NTA2010,8548,9,Arden Heights,489,40.3
2011-15,NTA2010,8554,9,Great Kills,"1,180",41.7
2011-15,CD,101,6,Financial District (CD1),"21,231",38.2
2011-15,CD,102,6,Greenwich Village and Soho (CD2),"21,231",38.2
2011-15,CD,103,6,Lower East Side and Chinatown (CD3),"30,596",48.1
2011-15,CD,104,6,Clinton and Chelsea (CD4),"27,140",42.0
2011-15,CD,105,6,Midtown (CD5),"27,140",42.0
2011-15,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"22,368",41.0
2011-15,CD,107,6,Upper West Side (CD7),"26,559",40.3
2011-15,CD,108,6,Upper East Side (CD8),"31,293",41.0
2011-15,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"20,147",49.9
2011-15,CD,110,6,Central Harlem (CD10),"22,335",48.2
2011-15,CD,111,6,East Harlem (CD11),"21,216",48.6
2011-15,CD,112,6,Washington Heights and Inwood (CD12),"35,575",52.9
2011-15,CD,201,6,Mott Haven and Melrose (CD1),"27,127",58.3
2011-15,CD,202,6,Hunts Point and Longwood (CD2),"27,127",58.3
2011-15,CD,203,6,Morrisania and Crotona (CD3),"30,975",60.8
2011-15,CD,204,6,Highbridge and Concourse (CD4),"27,603",62.2
2011-15,CD,205,6,Fordham and University Heights (CD5),"27,770",64.7
2011-15,CD,206,6,Belmont and East Tremont (CD6),"30,975",60.8
2011-15,CD,207,6,Kingsbridge Heights and Bedford (CD7),"25,536",61.8
2011-15,CD,208,6,Riverdale and Fieldston (CD8),"14,305",50.8
2011-15,CD,209,6,Parkchester and Soundview (CD9),"27,389",54.7
2011-15,CD,210,6,Throgs Neck and Co-op City (CD10),"12,278",46.4
2011-15,CD,211,6,Morris Park and Bronxdale (CD11),"17,145",54.3
2011-15,CD,212,6,Williamsbridge and Baychester (CD12),"17,335",57.8
2011-15,CD,301,6,Greenpoint and Williamsburg (CD1),"24,386",47.3
2011-15,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"15,668",40.4
2011-15,CD,303,6,Bedford Stuyvesant (CD3),"21,394",53.7
2011-15,CD,304,6,Bushwick (CD4),"21,763",55.6
2011-15,CD,305,6,East New York and Starrett City (CD5),"20,986",51.8
2011-15,CD,306,6,Park Slope and Carroll Gardens (CD6),"11,915",37.2
2011-15,CD,307,6,Sunset Park (CD7),"19,538",56.6
2011-15,CD,308,6,Crown Heights and Prospect Heights (CD8),"21,456",50.6
